headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
85,3026,1485525147,CONTENT SHARED,991271693336573226,3106760029136205156,-5854718852758691534,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",NJ,US,HTML,http://www.brasilpost.com.br/2017/01/23/meme-luiza-esta-atenta-machismo-area-de-ti_n_14336764.html,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI,,pt,110,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI,
86,1674,1467822323,CONTENT SHARED,5338677278233757627,-4627026983118548639,-3005922752286260244,,,,HTML,http://www.nytimes.com/2014/02/23/opinion/sunday/friedman-how-to-get-a-job-at-google.html,How to Get a Job at Google,,en,108,How to Get a Job at Google,
87,2624,1477304783,CONTENT SHARED,-8954346068661072425,-6627505417926774253,7151797190085189711,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36",MG,BR,HTML,https://code.facebook.com/posts/991252547593574/the-technology-behind-preview-photos/,The technology behind preview photos,,en,108,The technology behind preview photos,
88,826,1462537265,CONTENT SHARED,-6542996094878850014,7890134385692540512,2046518916076451829,,,,HTML,https://medium.com/javascript-scene/how-one-jira-ticket-made-my-employer-1mm-month-7-metrics-that-actually-matter-ffb5b2376a6b,How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene,,en,108,How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene,
89,1762,1468438220,CONTENT SHARED,882422233694040097,-4092545774372727680,-3323769179501075221,,,,HTML,https://www.infoq.com/br/news/2016/07/infografico-machine-learning,Infográfico: Algoritmos para Aprendizado de Máquina,,pt,107,Infográfico: Algoritmos para Aprendizado de Máquina,
90,3097,1487257346,CONTENT SHARED,-8627051188605351707,-4465926797008424436,-5996702544087841012,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.37 Safari/537.36",SP,BR,HTML,https://dev.to/gonedark/when-to-make-a-git-commit,When to make a Git Commit,,en,107,When to make a Git Commit,
91,1481,1466563387,CONTENT SHARED,-3285397592982852407,-2626634673110551643,3199267762118537905,,,,HTML,http://www.valor.com.br/empresas/4609273/bradesco-vai-testar-tecnologia-por-tras-do-bitcoin-em-sao-paulo,Bradesco vai testar tecnologia por trás do bitcoin em São Paulo,,pt,105,Bradesco vai testar tecnologia por trás do bitcoin em São Paulo,
92,1999,1470416057,CONTENT SHARED,7526364197140419661,6013226412048763966,-1503381279074578444,,,,HTML,http://www.jjhws.com/solutions/digital-health-coaching,Digital Health Coaching,,en,105,Digital Health Coaching,
93,1494,1466631321,CONTENT SHARED,-820343972901090172,3302556033962996625,3775313930401213418,,,,HTML,https://medium.com/@shanselman/stop-saying-learning-to-code-is-easy-659c5f4c0d7,Stop saying learning to code is easy.,,en,104,Stop saying learning to code is easy.,
94,2702,1478176600,CONTENT SHARED,-6642751159620064055,3891637997717104548,-5518716332871437149,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,https://capgemini.github.io/drupal/what-to-look-for-in-code-review/,What to look for in a code review ,,en,103,What to look for in a code review ,
95,2350,1473970449,CONTENT SHARED,-6603970730135147059,-4028919343899978105,5740617098389918193,,,,HTML,http://canaltech.com.br/noticia/geek/pesquisadores-do-mit-desenvolvem-tecnologia-que-digitaliza-livros-fechados-79769/,Pesquisadores do MIT desenvolvem tecnologia que digitaliza livros fechados - Geek,,pt,101,Pesquisadores do MIT desenvolvem tecnologia que digitaliza livros fechados - Geek,
96,1211,1464875897,CONTENT SHARED,3306277069425849869,9109075639526981934,3973684612244026225,,,,HTML,http://computerworld.com.br/google-segue-microsoft-e-lanca-ferramenta-analitica-gratis,Google segue Microsoft e lança ferramenta analítica grátis,,pt,101,Google segue Microsoft e lança ferramenta analítica grátis,
97,2234,1472606340,CONTENT SHARED,-5488842573681626972,-4465926797008424436,4923575442991716043,,,,HTML,http://www.testingexcellence.com/bdd-guidelines-best-practices/,BDD Best Practices and Guidelines - Testing Excellence,,en,100,BDD Best Practices and Guidelines - Testing Excellence,
98,1065,1463934631,CONTENT SHARED,5206308811707978799,-1032019229384696495,7846322948118114767,,,,HTML,http://techcrunch.com/2016/05/21/the-rise-of-apis/,The rise of APIs,,en,99,The rise of APIs,
99,1702,1467992229,CONTENT SHARED,-5879360586463363298,3891637997717104548,-3159742872959650153,,,,HTML,https://medium.com/@hichaelmart/lambci-4c3e29d6599b,Introducing LambCI - a serverless build system,,en,99,Introducing LambCI - a serverless build system,
100,998,1463503800,CONTENT SHARED,-1038011342017850,6735372008307093370,841012281439613986,,,,HTML,https://universidadedocotidiano.catracalivre.com.br/para-entender/para-entender-o-dia-internacional-contra-homofobia/,Para entender o Dia Internacional contra a Homofobia,,pt,98,Para entender o Dia Internacional contra a Homofobia,
101,713,1462202338,CONTENT SHARED,-4754223659064624252,5127372011815639401,1894192985308020631,,,,HTML,https://www.box.com/blog/effective-learning-through-code-workshops/,Effective learning through code workshops | Box Blog,,en,98,Effective learning through code workshops | Box Blog,
102,2035,1470916417,CONTENT SHARED,-8992803137960175254,6013226412048763966,716425472356502779,,,,HTML,https://hbr.org/2015/05/4-reasons-managers-should-spend-more-time-on-coaching,4 Reasons Managers Should Spend More Time on Coaching,,en,97,4 Reasons Managers Should Spend More Time on Coaching,
103,1014,1463602049,CONTENT SHARED,-4509487968959834430,6013226412048763966,5768100664019329427,,,,HTML,http://hbrbr.com.br/o-valor-de-seu-trabalho-de-coaching-vai-depender-de-suas-habilidades-de-acompanhamento-2/,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,,pt,97,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil,
104,2235,1472612022,CONTENT SHARED,9042192299854648021,-1032019229384696495,-7722399387279263781,,,,HTML,https://www.thestreet.com/story/13689830/1/google-s-cloud-platform-is-now-a-force-to-be-reckoned-with.html,Google's cloud platform is now a force to be reckoned with,,en,96,Google's cloud platform is now a force to be reckoned with,
105,585,1461620499,CONTENT SHARED,8586403905004879205,6013226412048763966,-2657475163512388247,,,,HTML,http://www.cio.com/article/3047154/leadership-management/how-to-augment-your-career-with-leadership-coaching.html,How to augment your career with leadership coaching,,en,96,How to augment your career with leadership coaching,
106,2108,1471550601,CONTENT SHARED,-8190931845319543363,-1032019229384696495,-478224908960553328,,,,HTML,https://arc.applause.com/2016/08/17/gartner-hype-cycle-2016-machine-learning/,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC,,en,96,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC,
107,2852,1481543955,CONTENT SHARED,-2097075598039554565,3609194402293569455,4506332254516554808,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://tutorialzine.com/2016/12/the-languages-frameworks-tools-you-should-learn-in-2017/,"The Languages, Frameworks and Tools You Should Learn in 2017",,en,95,"The Languages, Frameworks and Tools You Should Learn in 2017",
108,2007,1470659231,CONTENT SHARED,-78066964941874046,7645894863578715801,55662953596428738,,,,HTML,http://testdetective.com/microservices-testing/,Microservices testing,,en,95,Microservices testing,
109,1945,1470051678,CONTENT SHARED,2708089973817733462,7645894863578715801,8873526859008375851,,,,HTML,https://blog.frankel.ch/dont-talk-about-refactoring-club/,You don't talk about refactoring club,,en,95,You don't talk about refactoring club,
110,672,1461893850,CONTENT SHARED,2280365999288629014,3891637997717104548,-7920053441420858215,,,,HTML,https://www.linux.com/news/best-linux-distros-2016,The Best Linux Distros of 2016,,en,94,The Best Linux Distros of 2016,
111,1435,1466187150,CONTENT SHARED,-447851796385928420,1895326251577378793,-4339659529018274221,,,,HTML,http://www.mobiletime.com.br/17/06/2016/flyhelo-app-permite-compartilhamento-de-jatos-e-helicopteros-em-sao-paulo/442262/news.aspx,MOBILE TIME - FlyHelo: app permite compartilhamento de jatos e helicópteros em São Paulo,,pt,94,MOBILE TIME - FlyHelo: app permite compartilhamento de jatos e helicópteros em São Paulo,
112,1231,1464897148,CONTENT SHARED,7414483722019578252,7645894863578715801,5662638437112457499,,,,HTML,http://greglturnquist.com/2016/05/good-developers-take-breaks.html,Good developers take breaks * Greetings Programs,,en,94,Good developers take breaks * Greetings Programs,
113,1423,1466112806,CONTENT SHARED,-9019582414165805420,-1799631734242668035,-3130580864866225113,,,,HTML,http://exame.abril.com.br/tecnologia/noticias/bradesco-e-visa-anunciam-pulseira-que-substitui-cartao,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,,pt,92,Bradesco e Visa anunciam pulseira que substitui cartão | EXAME.com,
114,2310,1473628002,CONTENT SHARED,-7518373517401484139,-4465926797008424436,-4331427112707643376,,,,HTML,https://m.signalvnoise.com/my-favorite-people-and-resources-to-learn-android-programming-from-293f249e2b4e?gi=58d339366f0d,My favorite people and resources to learn Android programming from,,en,92,My favorite people and resources to learn Android programming from,
115,1532,1466955705,CONTENT SHARED,-5625593730080264433,-1032019229384696495,-2318276786697086259,,,,HTML,https://techcrunch.com/2016/06/19/the-next-wave-in-software-is-open-adoption-software/,The next wave in software is open adoption software,,en,91,The next wave in software is open adoption software,
116,1318,1465488259,CONTENT SHARED,-5380376324140474506,881856221521045800,6178486427970494602,,,,HTML,http://exame.abril.com.br/tecnologia/noticias/mudancas-na-app-store-podem-nao-conquistar-desenvolvedores,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com,,pt,91,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com,
117,2707,1478181100,CONTENT SHARED,-790959521412948853,-1578287561410088674,-8549049404053740422,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR,HTML,https://macmagazine.com.br/2016/11/03/microsoft-lanca-teams-nova-plataforma-de-chat-concorrente-do-slack/,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br",,pt,91,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br",
118,1370,1465842144,CONTENT SHARED,-4228415104574264137,3302556033962996625,-4935617751218062693,,,,HTML,https://medium.com/google-developers/up-your-app-s-sharing-game-with-direct-share-2a2bc0a9ad36,Up your app's sharing game with DirectShare - Google Developers,,en,89,Up your app's sharing game with DirectShare - Google Developers,
119,335,1460407450,CONTENT SHARED,-7681408188643141872,-3390049372067052505,2596549390664327450,,,,HTML,http://blog.intercom.stfi.re/the-end-of-apps-as-we-know-them/?sf=xzypkn,The End Of Apps As We Know Them - Inside Intercom,,en,89,The End Of Apps As We Know Them - Inside Intercom,
120,2507,1475614359,CONTENT SHARED,-4996336942690402156,-709287718034731589,-6980904286083816062,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.11 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.11",SP,BR,HTML,https://medium.freecodecamp.com/live-asynchronously-c8e7172fe7ea?gi=5c95ee418f3e,Live asynchronously.,,en,88,Live asynchronously.,
121,730,1462275589,CONTENT SHARED,-730957269757756529,-331066625167168067,-6677202055740773123,,,,HTML,https://medium.com/@vilucas/por-que-a-limita%C3%A7%C3%A3o-da-banda-larga-%C3%A9-uma-forma-de-ignorar-o-futuro-12069206541,Por que a limitação da banda larga é uma forma de ignorar o futuro,,pt,87,Por que a limitação da banda larga é uma forma de ignorar o futuro,
122,3023,1485456802,CONTENT SHARED,1348739322889189648,3609194402293569455,-296407187773930883,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,HTML,http://epocanegocios.globo.com/Empresa/noticia/2017/01/johnson-johnson-comprara-grupo-suico-por-us-30-bi.html,Johnson & Johnson comprará grupo suíço por US$ 30 bi,,pt,87,Johnson & Johnson comprará grupo suíço por US$ 30 bi,
123,1198,1464866267,CONTENT SHARED,7943088471380012839,-8020832670974472349,2348433893919184737,,,,HTML,https://coreos.com/blog/torus-distributed-storage-by-coreos.html,Torus,,en,87,Torus,
124,3093,1487157951,CONTENT SHARED,-6623581327558800021,599868086167624974,-6471874325422590486,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",MG,BR,HTML,https://www.wired.com/2017/02/spanner-google-database-harnessed-time-now-open-everyone/,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",,en,87,"Spanner, the Google Database That Mastered Time, Is Now Open to Everyone",
125,1983,1470339055,CONTENT SHARED,-8243488279185272615,-1602833675167376798,-8527471549744389578,,,,HTML,https://pagamento.me/elopar-lanca-o-digio-cartao-para-brigar-com-nubank/,"Elopar lança o ""Digio"", cartão para brigar com Nubank",,pt,86,"Elopar lança o ""Digio"", cartão para brigar com Nubank",
126,1316,1465443590,CONTENT SHARED,2687654465640040976,-1032019229384696495,-67483630648809830,,,,HTML,http://www.theverge.com/2016/6/8/11881786/google-search-material-design-layout-test,Google is testing a new Material Design layout for desktop searches,,en,86,Google is testing a new Material Design layout for desktop searches,
127,2005,1470657286,CONTENT SHARED,-8159730897893673528,1895326251577378793,8303966574908950301,,,,HTML,http://www.techrepublic.com/article/amazon-still-crushing-cloud-competition-says-gartner-magic-quadrant-for-iaas/,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",,en,86,"Amazon still crushing cloud competition, says Gartner Magic Quadrant for IaaS - TechRepublic",
128,2580,1476787589,CONTENT SHARED,-3058031327323357308,7645894863578715801,7779918589008538147,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0,SP,BR,HTML,https://dzone.com/articles/the-java-8-api-design-principles,The Java 8 API Design Principles,,en,86,The Java 8 API Design Principles,
129,2496,1475518627,CONTENT SHARED,-6654470039478316910,-4465926797008424436,6720261163003363785,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://realm.io/news/chiu-ki-chan-advanced-android-espresso-testing/,Advanced Android Espresso,,en,86,Advanced Android Espresso,
130,2787,1480422617,CONTENT SHARED,3739926497176994524,8676130229735483748,-2273278933867542008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,HTML,http://meiobit.com/355936/a-chegada-arrival-review-sem-spoilers/,Resenha - A Chegada,,pt,85,Resenha - A Chegada,
131,1438,1466220945,CONTENT SHARED,5302085907556673015,-1032019229384696495,7678165322893628235,,,,HTML,http://www.theverge.com/2016/6/17/11964786/google-lady-cfo-protest-response,Google employees are adding 'Lady' to their job titles to fight sexism,,en,85,Google employees are adding 'Lady' to their job titles to fight sexism,
132,1408,1466012967,CONTENT SHARED,-9019233957195913605,-9016528795238256703,8012540432966887758,,,,HTML,http://observatoriodaimprensa.com.br/curadoria-de-noticias/berners-lee-quer-criar-outra-web/,Berners-Lee quer criar outra Web,,pt,85,Berners-Lee quer criar outra Web,
133,1894,1469624606,CONTENT SHARED,8749720044741011597,-2525380383541287600,-7324931632676877948,,,,HTML,https://br.udacity.com/course/how-to-use-git-and-github--ud775/,Como Usar o Git e o GitHub,,pt,85,Como Usar o Git e o GitHub,
134,1357,1465667023,CONTENT SHARED,-3027055440570405664,7774613525190730745,-5387740831049193382,,,,HTML,http://joelonsoftware.com/items/2016/05/30.html?utm_source=clouddevweekly&utm_medium=email,Joel on Software,,en,84,Joel on Software,
135,2722,1478623412,CONTENT SHARED,-7423191370472335463,-4465926797008424436,-4234938118093547320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,HTML,https://medium.com/android-dev-br/espresso-intents-n%C3%A3o-%C3%A9-m%C3%A1gica-%C3%A9-tecnologia-1fcfc8f21d3b,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",,pt,84,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR",
136,1832,1469052884,CONTENT SHARED,7734121175534200554,1748162647671155552,-2382936607572694307,,,,HTML,http://www.meioemensagem.com.br/home/comunicacao/2016/07/19/consultorias-promovem-uma-desvalorizacao-de-nosso-negocio.html,"""Consultorias promovem a desvalorização do nosso negócio"" - Meio & Mensagem",,pt,84,"""Consultorias promovem a desvalorização do nosso negócio"" - Meio & Mensagem",
